record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
14473,Sangareddy,Kangti,27-Jan-22,0.0,14.7,27.2,49.8,89.0,0.0,7.4
14474,Sangareddy,Kangti,28-Jan-22,0.0,11.5,26.1,47.2,90.0,0.0,8.9
14475,Sangareddy,Kangti,29-Jan-22,0.0,9.0,26.8,38.8,90.8,0.0,11.1
14476,Sangareddy,Kangti,30-Jan-22,0.0,9.6,27.5,34.0,87.4,0.0,8.0
14477,Sangareddy,Kangti,31-Jan-22,0.0,11.6,30.1,31.9,84.4,0.0,7.6
14478,Sangareddy,Kohir,01-Jan-22,0.0,13.7,29.5,44.1,100.0,0.0,9.5
14479,Sangareddy,Kohir,02-Jan-22,0.0,12.7,29.4,46.9,100.0,0.0,7.4
14480,Sangareddy,Kohir,03-Jan-22,0.0,11.3,30.0,41.4,100.0,0.0,5.3
14481,Sangareddy,Kohir,04-Jan-22,0.0,9.7,29.9,34.7,100.0,0.0,7.2
14482,Sangareddy,Kohir,05-Jan-22,0.0,10.6,29.8,31.5,100.0,0.0,10.0
14483,Sangareddy,Kohir,06-Jan-22,0.0,11.8,30.8,23.8,100.0,0.0,6.4
14484,Sangareddy,Kohir,07-Jan-22,0.0,13.4,30.8,31.8,100.0,0.0,6.3
14485,Sangareddy,Kohir,08-Jan-22,0.0,16.4,30.7,32.8,97.5,0.0,6.4
14486,Sangareddy,Kohir,09-Jan-22,0.0,17.3,29.1,53.2,100.0,0.0,6.1
14487,Sangareddy,Kohir,10-Jan-22,0.0,17.0,30.1,51.0,100.0,0.0,10.3
14488,Sangareddy,Kohir,11-Jan-22,0.0,17.4,31.0,41.2,100.0,0.0,7.0
14489,Sangareddy,Kohir,12-Jan-22,0.0,15.0,29.0,54.2,100.0,0.0,9.8
14490,Sangareddy,Kohir,13-Jan-22,0.0,18.5,32.1,40.2,100.0,0.0,6.8
14491,Sangareddy,Kohir,14-Jan-22,0.0,12.8,29.9,47.5,100.0,0.0,5.8
14492,Sangareddy,Kohir,15-Jan-22,0.0,13.4,29.3,41.4,100.0,0.0,14.2
14493,Sangareddy,Kohir,16-Jan-22,0.0,18.8,31.6,41.4,94.9,0.0,6.4
14494,Sangareddy,Kohir,17-Jan-22,0.3,15.0,25.6,59.3,100.0,0.0,8.1
14495,Sangareddy,Kohir,18-Jan-22,0.0,11.5,28.8,51.4,100.0,0.0,6.8
14496,Sangareddy,Kohir,19-Jan-22,0.0,10.2,30.9,34.1,100.0,0.0,4.3
14497,Sangareddy,Kohir,20-Jan-22,0.0,9.1,30.9,20.5,90.9,0.0,4.0
14498,Sangareddy,Kohir,21-Jan-22,0.0,11.1,32.8,19.8,87.3,0.0,3.2
14499,Sangareddy,Kohir,22-Jan-22,0.0,10.6,32.9,19.1,89.0,0.0,5.7
14500,Sangareddy,Kohir,23-Jan-22,0.0,13.8,32.9,23.2,92.0,0.0,5.9
14501,Sangareddy,Kohir,24-Jan-22,0.0,11.9,30.8,32.5,80.7,0.0,6.9
14502,Sangareddy,Kohir,25-Jan-22,0.0,10.8,27.7,37.8,86.2,0.0,3.1
14503,Sangareddy,Kohir,26-Jan-22,0.0,11.1,29.4,32.5,85.9,0.0,6.1
14504,Sangareddy,Kohir,27-Jan-22,0.0,14.0,28.1,39.7,77.4,0.0,7.1
14505,Sangareddy,Kohir,28-Jan-22,0.0,9.9,28.7,34.7,83.8,0.0,7.3
14506,Sangareddy,Kohir,29-Jan-22,0.0,8.5,30.1,18.9,80.5,0.0,7.2
14507,Sangareddy,Kohir,30-Jan-22,0.0,6.4,32.0,14.5,89.0,0.0,7.3
14508,Sangareddy,Kohir,31-Jan-22,0.0,8.7,33.3,13.4,84.6,0.0,6.0
14509,Sangareddy,Kondapur,01-Jan-22,0.0,14.0,28.9,52.6,96.0,0.0,2.2
14510,Sangareddy,Kondapur,02-Jan-22,0.0,14.6,30.3,46.7,95.8,0.0,0.0
14511,Sangareddy,Kondapur,03-Jan-22,0.0,13.3,30.0,47.4,96.2,0.0,0.0
14512,Sangareddy,Kondapur,04-Jan-22,0.0,12.2,30.8,38.5,94.8,0.0,1.5
14513,Sangareddy,Kondapur,05-Jan-22,0.0,14.7,31.0,40.2,94.1,0.0,3.2
14514,Sangareddy,Kondapur,06-Jan-22,0.0,13.7,30.6,33.7,91.0,0.0,4.1
14515,Sangareddy,Kondapur,07-Jan-22,0.0,15.6,29.9,44.5,95.0,0.0,6.5
14516,Sangareddy,Kondapur,08-Jan-22,0.0,19.0,30.6,42.4,89.7,0.0,4.0
14517,Sangareddy,Kondapur,09-Jan-22,0.0,18.3,29.0,58.8,93.3,0.0,4.5
14518,Sangareddy,Kondapur,10-Jan-22,0.0,17.9,29.0,55.9,91.9,0.0,4.6
14519,Sangareddy,Kondapur,11-Jan-22,0.0,18.8,28.3,60.6,91.9,0.0,6.0
14520,Sangareddy,Kondapur,12-Jan-22,1.0,16.8,28.5,58.7,96.3,0.0,8.4
14521,Sangareddy,Kondapur,13-Jan-22,0.0,18.9,30.9,46.2,95.8,0.0,0.5
14522,Sangareddy,Kondapur,14-Jan-22,0.0,18.2,30.1,47.9,95.3,0.0,2.6
14523,Sangareddy,Kondapur,15-Jan-22,0.0,15.9,28.1,48.5,91.9,0.0,0.0
14524,Sangareddy,Kondapur,16-Jan-22,0.0,18.9,30.9,45.1,93.3,0.0,0.0
14525,Sangareddy,Kondapur,17-Jan-22,0.0,16.0,25.1,71.1,97.0,0.0,0.0
14526,Sangareddy,Kondapur,18-Jan-22,0.0,15.0,29.4,53.1,97.0,0.0,0.0
14527,Sangareddy,Kondapur,19-Jan-22,0.0,13.1,29.9,40.2,91.4,0.0,3.0
14528,Sangareddy,Kondapur,20-Jan-22,0.0,13.4,31.3,30.4,90.1,0.0,9.6
14529,Sangareddy,Kondapur,21-Jan-22,0.0,13.3,32.6,27.5,91.9,0.0,2.6
14530,Sangareddy,Kondapur,22-Jan-22,0.0,15.1,33.1,30.1,81.5,0.0,7.3
14531,Sangareddy,Kondapur,23-Jan-22,0.0,13.6,32.2,32.3,89.6,0.0,14.5
14532,Sangareddy,Kondapur,24-Jan-22,0.0,12.9,29.9,41.0,86.6,0.0,1.2
14533,Sangareddy,Kondapur,25-Jan-22,0.0,11.7,27.6,45.3,94.0,0.0,0.5
14534,Sangareddy,Kondapur,26-Jan-22,0.0,12.4,28.9,39.9,94.3,0.0,0.0
14535,Sangareddy,Kondapur,27-Jan-22,0.0,15.1,29.1,42.4,82.4,0.0,0.7
14536,Sangareddy,Kondapur,28-Jan-22,0.0,11.5,29.9,38.6,85.5,0.0,1.1
14537,Sangareddy,Kondapur,29-Jan-22,0.0,9.6,29.1,28.9,84.2,0.0,2.9
14538,Sangareddy,Kondapur,30-Jan-22,0.0,8.4,30.2,25.9,89.1,0.0,2.0
14539,Sangareddy,Kondapur,31-Jan-22,0.0,14.0,31.8,25.3,74.9,0.0,0.0
14540,Sangareddy,Manoor,01-Jan-22,0.0,16.1,28.1,47.7,99.6,0.0,7.0
14541,Sangareddy,Manoor,02-Jan-22,0.0,16.5,28.2,46.8,99.2,0.0,3.4
14542,Sangareddy,Manoor,03-Jan-22,0.0,14.6,29.3,39.4,96.9,0.0,6.1
14543,Sangareddy,Manoor,04-Jan-22,0.0,14.5,28.6,37.3,93.4,0.0,7.6
14544,Sangareddy,Manoor,05-Jan-22,0.0,15.3,29.3,35.1,98.8,0.0,5.5
14545,Sangareddy,Manoor,06-Jan-22,0.0,14.9,30.6,22.4,89.8,0.0,1.0
14546,Sangareddy,Manoor,07-Jan-22,0.0,17.5,30.5,32.8,91.3,0.0,4.2
14547,Sangareddy,Manoor,08-Jan-22,0.0,19.7,31.0,28.8,88.6,0.0,1.7
14548,Sangareddy,Manoor,09-Jan-22,0.0,20.4,29.5,50.2,88.1,0.0,4.4
14549,Sangareddy,Manoor,10-Jan-22,0.0,19.5,30.5,42.2,89.7,0.0,7.1
14550,Sangareddy,Manoor,11-Jan-22,0.0,18.9,30.2,47.3,99.8,0.0,2.1
14551,Sangareddy,Manoor,12-Jan-22,0.0,18.6,29.9,51.3,99.4,0.0,5.5
14552,Sangareddy,Manoor,13-Jan-22,0.0,19.6,27.0,65.1,97.5,0.0,4.9
14553,Sangareddy,Manoor,14-Jan-22,0.0,18.5,27.1,63.7,99.1,0.0,4.6
14554,Sangareddy,Manoor,15-Jan-22,0.0,18.3,29.8,37.6,93.7,0.0,9.3
14555,Sangareddy,Manoor,16-Jan-22,0.0,18.9,28.9,46.5,93.9,0.0,9.4
14556,Sangareddy,Manoor,17-Jan-22,0.0,16.3,25.7,67.1,99.9,0.0,2.0
14557,Sangareddy,Manoor,18-Jan-22,0.0,15.4,27.6,47.0,95.1,0.0,7.7
14558,Sangareddy,Manoor,19-Jan-22,0.0,14.9,29.1,36.1,87.8,0.0,6.0
14559,Sangareddy,Manoor,20-Jan-22,0.0,15.9,30.1,28.4,80.5,0.0,7.9
14560,Sangareddy,Manoor,21-Jan-22,0.0,15.7,31.3,27.5,67.6,0.0,8.9
14561,Sangareddy,Manoor,22-Jan-22,0.0,16.3,30.8,32.9,77.2,0.0,9.9
14562,Sangareddy,Manoor,23-Jan-22,0.0,18.7,32.4,24.1,69.8,0.0,10.4
14563,Sangareddy,Manoor,24-Jan-22,0.0,15.3,29.8,35.2,68.1,0.0,15.2
14564,Sangareddy,Manoor,25-Jan-22,0.0,14.1,25.3,43.5,71.3,0.0,5.7
14565,Sangareddy,Manoor,26-Jan-22,0.0,12.9,26.2,46.2,80.0,0.0,6.3
14566,Sangareddy,Manoor,27-Jan-22,0.0,15.1,25.6,48.2,72.2,0.0,7.6
14567,Sangareddy,Manoor,28-Jan-22,0.0,13.0,26.4,46.2,63.3,0.0,12.7
14568,Sangareddy,Manoor,29-Jan-22,0.0,10.7,26.4,38.4,64.3,0.0,13.9
14569,Sangareddy,Manoor,30-Jan-22,0.0,10.7,27.1,32.6,76.9,0.0,6.3
14570,Sangareddy,Manoor,31-Jan-22,0.0,12.6,30.7,31.3,59.9,0.0,8.5
14571,Sangareddy,Mogdampalle,01-Jan-22,0.0,14.6,28.4,44.6,100.0,0.0,2.7
14572,Sangareddy,Mogdampalle,02-Jan-22,0.0,15.0,29.6,41.0,98.3,0.0,2.9
14573,Sangareddy,Mogdampalle,03-Jan-22,0.0,12.6,29.4,43.0,99.9,0.0,2.0
14574,Sangareddy,Mogdampalle,04-Jan-22,0.0,11.8,29.2,36.4,98.7,0.0,2.2
14575,Sangareddy,Mogdampalle,05-Jan-22,0.0,12.9,30.7,30.3,100.0,0.0,1.8
14576,Sangareddy,Mogdampalle,06-Jan-22,0.0,12.6,30.5,28.1,98.9,0.0,0.2
14577,Sangareddy,Mogdampalle,07-Jan-22,0.0,15.4,32.1,32.2,100.0,0.0,0.0
14578,Sangareddy,Mogdampalle,08-Jan-22,0.0,18.4,30.2,36.6,95.5,0.0,1.3
14579,Sangareddy,Mogdampalle,09-Jan-22,0.0,17.6,28.6,53.1,99.1,0.0,0.0
14580,Sangareddy,Mogdampalle,10-Jan-22,0.0,17.3,29.3,48.2,98.8,0.0,0.0
14581,Sangareddy,Mogdampalle,11-Jan-22,3.3,17.9,30.7,39.9,100.0,0.0,2.2
14582,Sangareddy,Mogdampalle,12-Jan-22,0.0,17.1,32.0,49.6,100.0,0.0,4.5
14583,Sangareddy,Mogdampalle,13-Jan-22,0.0,17.6,29.2,42.0,100.0,0.0,3.3
14584,Sangareddy,Mogdampalle,14-Jan-22,0.0,15.2,30.2,41.9,100.0,0.0,6.0
14585,Sangareddy,Mogdampalle,15-Jan-22,0.0,15.9,28.2,42.3,99.1,0.0,6.3
14586,Sangareddy,Mogdampalle,16-Jan-22,0.0,18.9,29.2,39.1,93.5,0.1,2.5
14587,Sangareddy,Mogdampalle,17-Jan-22,0.0,15.2,25.7,60.9,100.0,0.0,2.2
14588,Sangareddy,Mogdampalle,18-Jan-22,0.0,14.0,28.3,47.6,99.9,0.0,5.5
14589,Sangareddy,Mogdampalle,19-Jan-22,0.0,12.6,29.5,33.2,98.1,0.0,1.6
14590,Sangareddy,Mogdampalle,20-Jan-22,0.0,11.6,30.0,26.5,90.7,0.0,2.3
14591,Sangareddy,Mogdampalle,21-Jan-22,0.0,12.6,31.5,26.8,88.2,0.0,1.9
14592,Sangareddy,Mogdampalle,22-Jan-22,0.0,13.2,31.9,24.4,84.1,0.0,3.5
14593,Sangareddy,Mogdampalle,23-Jan-22,0.0,13.7,31.4,27.9,91.5,0.0,2.3
14594,Sangareddy,Mogdampalle,24-Jan-22,0.0,13.6,29.3,35.8,81.0,0.0,3.6
14595,Sangareddy,Mogdampalle,25-Jan-22,0.0,12.7,26.4,34.7,100.0,0.0,1.6
14596,Sangareddy,Mogdampalle,26-Jan-22,0.0,13.2,28.8,33.7,88.8,0.0,2.2
14597,Sangareddy,Mogdampalle,27-Jan-22,0.0,16.0,28.0,37.6,73.8,0.1,2.5
14598,Sangareddy,Mogdampalle,28-Jan-22,0.0,12.7,27.2,35.3,70.1,0.0,1.8
14599,Sangareddy,Mogdampalle,29-Jan-22,0.0,12.0,27.6,26.4,67.7,0.0,2.9
14600,Sangareddy,Mogdampalle,30-Jan-22,0.0,9.7,28.5,21.8,78.9,0.0,2.7
14601,Sangareddy,Mogdampalle,31-Jan-22,0.0,9.4,30.2,19.5,84.0,0.0,1.7
14602,Sangareddy,Munipalli,01-Jan-22,0.0,15.8,28.6,48.1,100.0,0.0,9.5
14603,Sangareddy,Munipalli,02-Jan-22,0.0,15.3,28.2,51.0,100.0,0.0,7.4
14604,Sangareddy,Munipalli,03-Jan-22,0.0,13.2,28.6,45.6,100.0,0.0,5.3
14605,Sangareddy,Munipalli,04-Jan-22,0.0,12.5,28.5,39.5,100.0,0.0,7.2
14606,Sangareddy,Munipalli,05-Jan-22,0.0,13.5,28.8,36.9,100.0,0.0,10.0
14607,Sangareddy,Munipalli,06-Jan-22,0.0,13.8,29.8,23.2,100.0,0.0,6.4
14608,Sangareddy,Munipalli,07-Jan-22,0.0,15.4,30.0,35.9,100.0,0.0,6.3
14609,Sangareddy,Munipalli,08-Jan-22,0.0,18.0,29.5,37.4,100.0,0.0,6.3
14610,Sangareddy,Munipalli,09-Jan-22,0.0,18.3,28.2,59.7,100.0,0.0,6.1
14611,Sangareddy,Munipalli,10-Jan-22,0.0,17.9,29.0,56.3,100.0,0.0,10.3
14612,Sangareddy,Munipalli,11-Jan-22,0.0,18.9,29.6,50.7,100.0,0.0,7.0
14613,Sangareddy,Munipalli,12-Jan-22,0.9,17.0,27.9,60.4,100.0,0.0,9.8
14614,Sangareddy,Munipalli,13-Jan-22,0.0,18.7,29.5,46.7,100.0,0.0,6.8
14615,Sangareddy,Munipalli,14-Jan-22,0.0,15.1,29.0,51.2,100.0,0.0,5.8
14616,Sangareddy,Munipalli,15-Jan-22,0.0,16.5,28.4,46.1,100.0,0.0,14.2
14617,Sangareddy,Munipalli,16-Jan-22,0.0,19.1,29.4,49.5,100.0,0.0,6.4
14618,Sangareddy,Munipalli,17-Jan-22,0.0,16.8,25.0,70.1,100.0,0.0,8.1
14619,Sangareddy,Munipalli,18-Jan-22,0.0,13.8,28.2,56.1,100.0,0.0,6.8
14620,Sangareddy,Munipalli,19-Jan-22,0.0,13.7,28.9,34.9,100.0,0.0,4.3
14621,Sangareddy,Munipalli,20-Jan-22,0.0,13.7,29.1,27.6,100.0,0.0,4.0
14622,Sangareddy,Munipalli,21-Jan-22,0.0,14.7,31.2,26.1,84.9,0.0,3.2
14623,Sangareddy,Munipalli,22-Jan-22,0.0,15.5,31.7,24.8,80.8,0.0,4.3
14624,Sangareddy,Munipalli,23-Jan-22,0.0,16.0,31.5,27.6,87.1,0.0,5.0
14625,Sangareddy,Munipalli,24-Jan-22,0.0,14.4,29.7,31.1,76.4,0.0,6.9
14626,Sangareddy,Munipalli,25-Jan-22,0.0,13.4,26.3,39.3,85.8,0.0,3.1
14627,Sangareddy,Munipalli,26-Jan-22,0.0,13.9,27.8,32.6,89.1,0.0,6.1
14628,Sangareddy,Munipalli,27-Jan-22,0.0,15.9,27.7,40.7,74.7,0.0,7.1
14629,Sangareddy,Munipalli,28-Jan-22,0.0,11.9,27.4,35.4,90.9,0.0,7.3
14630,Sangareddy,Munipalli,29-Jan-22,0.0,9.9,27.2,24.3,83.2,0.0,7.2
14631,Sangareddy,Munipalli,30-Jan-22,0.0,10.6,28.4,13.8,76.7,0.0,7.3
14632,Sangareddy,Munipalli,31-Jan-22,0.0,14.5,31.0,17.3,78.8,0.0,6.0
14633,Sangareddy,Nagalgidda,01-Jan-22,0.0,15.4,27.9,51.1,99.6,0.0,9.6
14634,Sangareddy,Nagalgidda,02-Jan-22,0.0,16.1,27.4,49.8,99.1,0.0,6.7
14635,Sangareddy,Nagalgidda,03-Jan-22,0.0,13.9,30.1,41.9,96.2,0.0,8.4
14636,Sangareddy,Nagalgidda,04-Jan-22,0.0,13.8,29.4,42.0,93.4,0.0,8.1
14637,Sangareddy,Nagalgidda,05-Jan-22,0.0,13.6,30.0,39.1,98.7,0.0,8.4
14638,Sangareddy,Nagalgidda,06-Jan-22,0.0,12.8,31.1,32.5,97.2,0.0,5.3
14639,Sangareddy,Nagalgidda,07-Jan-22,0.0,15.7,30.4,34.3,96.0,0.0,8.3
14640,Sangareddy,Nagalgidda,08-Jan-22,0.0,18.1,31.2,35.3,92.6,0.0,8.5
14641,Sangareddy,Nagalgidda,09-Jan-22,0.0,19.3,29.7,51.6,92.1,0.0,9.7
14642,Sangareddy,Nagalgidda,10-Jan-22,0.0,18.9,30.9,41.7,92.8,0.0,12.1
14643,Sangareddy,Nagalgidda,11-Jan-22,3.4,18.6,29.7,48.0,99.7,0.0,5.9
14644,Sangareddy,Nagalgidda,12-Jan-22,0.0,18.5,29.8,52.0,99.1,0.1,12.1
14645,Sangareddy,Nagalgidda,13-Jan-22,0.0,18.9,29.8,48.2,96.8,0.0,7.8
14646,Sangareddy,Nagalgidda,14-Jan-22,0.0,17.7,28.1,62.1,100.0,0.0,8.2
14647,Sangareddy,Nagalgidda,15-Jan-22,0.0,17.8,29.7,40.3,96.5,0.0,13.6
14648,Sangareddy,Nagalgidda,16-Jan-22,0.0,17.9,30.3,44.6,96.5,0.0,7.7
14649,Sangareddy,Nagalgidda,17-Jan-22,0.0,16.0,25.5,67.3,99.6,0.0,7.1
14650,Sangareddy,Nagalgidda,18-Jan-22,0.0,14.7,28.2,49.1,99.2,0.0,7.4
14651,Sangareddy,Nagalgidda,19-Jan-22,0.0,13.3,29.8,37.2,87.6,0.0,9.1
14652,Sangareddy,Nagalgidda,20-Jan-22,0.0,11.3,31.6,29.5,82.7,0.0,8.4
14653,Sangareddy,Nagalgidda,21-Jan-22,0.0,14.4,32.5,28.2,75.6,0.0,8.4
14654,Sangareddy,Nagalgidda,22-Jan-22,0.0,13.4,31.4,29.5,85.4,0.0,9.2
14655,Sangareddy,Nagalgidda,23-Jan-22,0.0,16.3,32.9,28.9,79.0,0.0,10.2
14656,Sangareddy,Nagalgidda,24-Jan-22,0.0,14.3,29.3,38.3,69.9,0.0,13.6
14657,Sangareddy,Nagalgidda,25-Jan-22,0.0,13.1,26.6,41.5,78.2,0.0,8.4
14658,Sangareddy,Nagalgidda,26-Jan-22,0.0,12.5,26.8,40.0,84.6,0.0,10.1
14659,Sangareddy,Nagalgidda,27-Jan-22,0.0,14.1,27.0,43.7,74.2,0.0,5.6
14660,Sangareddy,Nagalgidda,28-Jan-22,0.0,12.5,26.4,41.7,75.5,0.0,7.7
14661,Sangareddy,Nagalgidda,29-Jan-22,0.0,8.0,26.9,31.1,73.2,0.0,7.3
14662,Sangareddy,Nagalgidda,30-Jan-22,0.0,8.4,28.6,26.8,75.4,0.0,8.3
14663,Sangareddy,Nagalgidda,31-Jan-22,0.0,10.0,31.9,25.0,67.0,0.0,5.3
14664,Sangareddy,Narayankhed,01-Jan-22,0.0,16.2,28.2,48.9,99.2,0.0,9.2
14665,Sangareddy,Narayankhed,02-Jan-22,0.0,16.5,28.2,48.9,98.3,0.0,7.4
14666,Sangareddy,Narayankhed,03-Jan-22,0.0,15.1,28.8,42.7,94.6,0.0,8.9
14667,Sangareddy,Narayankhed,04-Jan-22,0.0,14.9,27.8,41.7,86.9,0.0,10.1
14668,Sangareddy,Narayankhed,05-Jan-22,0.0,14.8,29.3,40.2,98.3,0.0,8.1
14669,Sangareddy,Narayankhed,06-Jan-22,0.0,14.1,29.7,28.6,95.9,0.0,7.1
14670,Sangareddy,Narayankhed,07-Jan-22,0.0,17.7,29.9,35.9,91.2,0.0,8.4
14671,Sangareddy,Narayankhed,08-Jan-22,0.0,19.3,31.0,27.7,91.6,0.0,9.1
14672,Sangareddy,Narayankhed,09-Jan-22,0.0,19.9,30.6,49.3,89.1,0.0,6.5
14673,Sangareddy,Narayankhed,10-Jan-22,0.0,19.1,31.6,41.1,91.6,0.0,4.0
14674,Sangareddy,Narayankhed,11-Jan-22,0.0,18.7,29.8,51.8,100.0,0.0,5.9
14675,Sangareddy,Narayankhed,12-Jan-22,0.0,18.9,31.0,48.8,99.6,0.0,5.7
14676,Sangareddy,Narayankhed,13-Jan-22,0.0,19.3,26.3,66.0,95.8,0.0,10.1
14677,Sangareddy,Narayankhed,14-Jan-22,0.0,18.6,26.6,64.7,98.7,0.0,8.1
14678,Sangareddy,Narayankhed,15-Jan-22,0.0,18.3,30.4,38.5,84.7,0.0,7.7
14679,Sangareddy,Narayankhed,16-Jan-22,0.0,18.7,28.2,47.3,94.9,0.0,9.7
14680,Sangareddy,Narayankhed,17-Jan-22,0.0,16.3,25.3,68.5,100.0,0.0,10.7
14681,Sangareddy,Narayankhed,18-Jan-22,0.0,15.4,27.7,49.4,90.3,0.0,12.1
14682,Sangareddy,Narayankhed,19-Jan-22,0.0,14.9,29.2,38.7,83.1,0.0,10.4
14683,Sangareddy,Narayankhed,20-Jan-22,0.0,15.9,29.2,32.3,80.5,0.0,9.6
14684,Sangareddy,Narayankhed,21-Jan-22,0.0,15.7,30.7,30.1,71.7,0.0,9.6
14685,Sangareddy,Narayankhed,22-Jan-22,0.0,16.5,30.5,32.9,78.9,0.0,11.0
14686,Sangareddy,Narayankhed,23-Jan-22,0.0,18.7,32.2,27.7,69.8,0.0,7.1
14687,Sangareddy,Narayankhed,24-Jan-22,0.0,15.3,29.6,38.0,68.1,0.0,7.7
14688,Sangareddy,Narayankhed,25-Jan-22,0.0,14.1,24.6,45.4,72.9,0.0,9.6
14689,Sangareddy,Narayankhed,26-Jan-22,0.0,12.9,27.8,38.2,81.8,0.0,6.2
14690,Sangareddy,Narayankhed,27-Jan-22,0.0,15.1,26.2,42.9,71.4,0.0,8.1
14691,Sangareddy,Narayankhed,28-Jan-22,0.0,13.0,26.6,40.4,67.9,0.0,10.3
14692,Sangareddy,Narayankhed,29-Jan-22,0.0,10.7,26.8,32.9,69.7,0.0,8.4
14693,Sangareddy,Narayankhed,30-Jan-22,0.0,10.7,27.7,25.0,61.4,0.0,7.0
14694,Sangareddy,Narayankhed,31-Jan-22,0.0,12.6,30.1,27.7,67.9,0.0,9.0
14695,Sangareddy,Naykal,01-Jan-22,0.0,16.4,28.0,48.7,100.0,0.0,6.2
14696,Sangareddy,Naykal,02-Jan-22,0.0,15.7,28.3,45.1,94.5,0.0,5.7
14697,Sangareddy,Naykal,03-Jan-22,0.0,14.3,29.0,45.9,95.0,0.0,7.5
14698,Sangareddy,Naykal,04-Jan-22,0.0,13.8,28.4,42.8,91.8,0.0,5.0
14699,Sangareddy,Naykal,05-Jan-22,0.0,14.1,28.8,40.4,89.8,0.0,6.1
14700,Sangareddy,Naykal,06-Jan-22,0.0,14.2,29.5,34.9,88.0,0.0,7.9
14701,Sangareddy,Naykal,07-Jan-22,0.0,15.9,29.3,39.2,93.9,0.0,10.7
14702,Sangareddy,Naykal,08-Jan-22,0.0,18.1,29.4,39.3,90.4,0.0,10.1
14703,Sangareddy,Naykal,09-Jan-22,0.0,18.7,28.7,54.3,90.5,0.0,14.2
14704,Sangareddy,Naykal,10-Jan-22,0.0,18.3,29.7,49.6,88.8,0.0,17.1
14705,Sangareddy,Naykal,11-Jan-22,0.0,18.5,30.0,47.4,95.6,0.0,5.6
14706,Sangareddy,Naykal,12-Jan-22,0.0,18.1,28.9,53.1,96.1,0.0,15.2
14707,Sangareddy,Naykal,13-Jan-22,0.0,18.8,28.7,49.0,93.0,1.0,17.8
14708,Sangareddy,Naykal,14-Jan-22,0.0,16.5,28.4,49.0,95.1,0.0,11.0
14709,Sangareddy,Naykal,15-Jan-22,0.0,17.7,28.3,44.1,90.9,0.0,15.1
14710,Sangareddy,Naykal,16-Jan-22,0.0,19.4,27.8,51.5,89.2,0.0,6.8
14711,Sangareddy,Naykal,17-Jan-22,0.0,17.4,24.9,66.5,94.0,0.0,4.8
14712,Sangareddy,Naykal,18-Jan-22,0.0,15.5,27.5,53.3,94.2,0.0,9.1
14713,Sangareddy,Naykal,19-Jan-22,0.0,11.2,29.3,38.6,100.0,0.0,8.6
14714,Sangareddy,Naykal,20-Jan-22,0.0,10.7,29.5,26.9,96.0,0.0,5.9
14715,Sangareddy,Naykal,21-Jan-22,0.0,13.3,31.5,26.3,83.5,0.0,5.7
14716,Sangareddy,Naykal,22-Jan-22,0.0,12.4,31.5,23.8,89.0,0.0,5.8
14717,Sangareddy,Naykal,23-Jan-22,0.0,15.2,30.7,30.1,87.5,0.0,11.5
14718,Sangareddy,Naykal,24-Jan-22,0.0,13.3,28.4,38.8,80.6,0.0,10.4
14719,Sangareddy,Naykal,25-Jan-22,0.0,10.1,25.6,42.1,97.8,0.0,7.7
14720,Sangareddy,Naykal,26-Jan-22,0.0,10.2,27.4,33.5,100.0,0.0,5.9
14721,Sangareddy,Naykal,27-Jan-22,0.0,12.5,26.6,43.5,93.4,0.0,6.7
14722,Sangareddy,Naykal,28-Jan-22,0.0,8.2,26.6,39.3,72.2,0.0,8.1
14723,Sangareddy,Naykal,29-Jan-22,0.0,6.2,27.5,25.4,77.4,0.0,8.1
14724,Sangareddy,Naykal,30-Jan-22,0.0,7.4,28.3,21.7,86.0,0.0,7.0
14725,Sangareddy,Naykal,31-Jan-22,0.0,9.6,30.7,18.2,87.9,0.0,8.4
14726,Sangareddy,Patancheruvu,01-Jan-22,0.0,16.1,28.0,46.7,100.0,0.0,2.5
14727,Sangareddy,Patancheruvu,02-Jan-22,0.0,15.9,27.9,49.8,100.0,0.0,1.1
14728,Sangareddy,Patancheruvu,03-Jan-22,0.0,14.6,28.6,44.6,100.0,0.0,2.0
14729,Sangareddy,Patancheruvu,04-Jan-22,0.0,13.1,29.6,33.8,100.0,0.0,1.5
14730,Sangareddy,Patancheruvu,05-Jan-22,0.0,14.5,29.6,37.7,100.0,0.0,1.8
14731,Sangareddy,Patancheruvu,06-Jan-22,0.0,13.7,30.7,31.9,95.0,0.0,1.7
14732,Sangareddy,Patancheruvu,07-Jan-22,0.0,16.3,28.8,42.5,99.3,0.0,2.3
14733,Sangareddy,Patancheruvu,08-Jan-22,0.0,19.3,28.8,32.0,94.3,0.0,2.5
14734,Sangareddy,Patancheruvu,09-Jan-22,0.0,18.6,28.7,52.6,100.0,0.0,4.5
14735,Sangareddy,Patancheruvu,10-Jan-22,0.0,18.3,30.5,47.1,100.0,0.0,2.7
14736,Sangareddy,Patancheruvu,11-Jan-22,0.0,19.4,30.4,49.2,97.2,0.0,6.0
14737,Sangareddy,Patancheruvu,12-Jan-22,4.7,18.0,29.6,49.6,100.0,0.0,8.4
14738,Sangareddy,Patancheruvu,13-Jan-22,0.0,19.7,29.3,46.5,100.0,0.0,1.7
