record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
10279,Nirmal,Dilawarpur,19-Apr-21,0.0,25.0,38.7,28.7,74.4,0.0,1.5
10280,Nirmal,Dilawarpur,20-Apr-21,0.0,24.3,39.3,22.1,66.5,0.0,1.6
10281,Nirmal,Dilawarpur,21-Apr-21,0.0,24.6,39.1,21.9,91.1,0.0,2.1
10282,Nirmal,Dilawarpur,22-Apr-21,0.0,24.0,37.9,37.7,81.1,0.0,2.7
10283,Nirmal,Dilawarpur,23-Apr-21,0.0,24.8,37.0,36.8,75.7,0.0,1.1
10284,Nirmal,Dilawarpur,24-Apr-21,0.0,25.4,37.7,29.5,66.2,0.0,1.0
10285,Nirmal,Dilawarpur,25-Apr-21,0.0,23.2,38.9,21.4,70.1,0.0,1.6
10286,Nirmal,Dilawarpur,26-Apr-21,0.0,26.9,39.8,17.5,61.4,0.0,1.7
10287,Nirmal,Dilawarpur,27-Apr-21,5.0,22.3,38.5,29.4,91.6,0.0,3.9
10288,Nirmal,Dilawarpur,28-Apr-21,0.0,24.1,39.2,22.4,73.8,0.0,2.2
10289,Nirmal,Dilawarpur,29-Apr-21,0.0,24.8,40.1,21.2,60.0,0.0,2.6
10290,Nirmal,Dilawarpur,30-Apr-21,0.0,24.9,41.0,22.7,73.2,0.0,1.9
10291,Nirmal,Kaddampeddur,01-Apr-21,0.0,21.3,41.0,12.9,72.3,0.0,9.8
10292,Nirmal,Kaddampeddur,02-Apr-21,0.0,20.8,40.7,15.4,73.5,0.0,13.9
10293,Nirmal,Kaddampeddur,03-Apr-21,0.0,19.6,41.5,12.9,75.6,0.0,11.1
10294,Nirmal,Kaddampeddur,04-Apr-21,0.0,20.4,42.2,13.6,78.2,0.0,7.3
10295,Nirmal,Kaddampeddur,05-Apr-21,0.0,23.9,38.3,36.8,90.4,0.0,6.1
10296,Nirmal,Kaddampeddur,06-Apr-21,0.0,23.4,38.1,41.2,98.5,0.0,7.7
10297,Nirmal,Kaddampeddur,07-Apr-21,0.0,23.8,41.0,22.2,84.8,0.0,8.3
10298,Nirmal,Kaddampeddur,08-Apr-21,0.0,24.2,40.8,25.3,76.9,0.0,7.7
10299,Nirmal,Kaddampeddur,09-Apr-21,0.0,24.6,37.6,19.9,70.9,0.0,9.4
10300,Nirmal,Kaddampeddur,10-Apr-21,0.0,23.3,36.6,44.5,79.3,0.0,7.0
10301,Nirmal,Kaddampeddur,11-Apr-21,0.0,22.7,37.0,36.6,83.1,0.0,8.7
10302,Nirmal,Kaddampeddur,12-Apr-21,0.0,21.8,33.0,44.1,85.8,0.0,5.5
10303,Nirmal,Kaddampeddur,13-Apr-21,0.0,22.8,38.5,29.0,76.6,0.0,5.9
10304,Nirmal,Kaddampeddur,14-Apr-21,0.0,23.3,38.5,30.6,76.1,0.0,15.4
10305,Nirmal,Kaddampeddur,15-Apr-21,6.7,19.6,37.1,27.5,96.5,0.0,24.5
10306,Nirmal,Kaddampeddur,16-Apr-21,0.0,22.2,37.4,25.0,83.1,0.0,6.7
10307,Nirmal,Kaddampeddur,17-Apr-21,0.0,22.5,39.2,26.3,83.1,0.0,5.1
10308,Nirmal,Kaddampeddur,18-Apr-21,0.0,22.6,40.2,23.8,76.8,0.0,9.4
10309,Nirmal,Kaddampeddur,19-Apr-21,0.0,23.6,41.2,16.7,79.6,0.0,4.8
10310,Nirmal,Kaddampeddur,20-Apr-21,0.0,24.2,42.5,19.1,73.6,0.0,3.4
10311,Nirmal,Kaddampeddur,21-Apr-21,0.0,24.4,40.9,17.9,77.5,0.0,5.7
10312,Nirmal,Kaddampeddur,22-Apr-21,0.0,22.7,38.8,28.2,83.4,0.0,12.6
10313,Nirmal,Kaddampeddur,23-Apr-21,0.0,24.1,38.4,30.0,76.1,0.0,6.5
10314,Nirmal,Kaddampeddur,24-Apr-21,0.0,23.5,39.1,22.3,76.0,0.0,5.3
10315,Nirmal,Kaddampeddur,25-Apr-21,0.0,22.5,41.4,15.4,63.2,0.0,5.7
10316,Nirmal,Kaddampeddur,26-Apr-21,0.0,26.0,40.5,18.5,70.4,0.0,6.2
10317,Nirmal,Kaddampeddur,27-Apr-21,2.8,23.2,40.4,20.5,76.4,0.0,7.6
10318,Nirmal,Kaddampeddur,28-Apr-21,0.0,23.5,40.8,14.7,72.5,0.0,6.4
10319,Nirmal,Kaddampeddur,29-Apr-21,0.0,24.0,42.5,14.2,66.8,0.0,5.9
10320,Nirmal,Kaddampeddur,30-Apr-21,0.0,23.3,41.5,11.1,67.5,0.0,6.4
10321,Nirmal,Khanpur,01-Apr-21,0.0,21.3,40.2,20.1,73.3,0.0,7.7
10322,Nirmal,Khanpur,02-Apr-21,0.0,20.6,40.3,21.5,73.2,0.0,7.3
10323,Nirmal,Khanpur,03-Apr-21,0.0,19.4,40.5,20.3,78.3,0.0,6.6
10324,Nirmal,Khanpur,04-Apr-21,0.0,20.7,41.3,18.9,79.3,0.0,4.4
10325,Nirmal,Khanpur,05-Apr-21,0.0,24.0,38.0,39.8,90.4,0.0,7.0
10326,Nirmal,Khanpur,06-Apr-21,0.0,23.4,37.7,41.8,96.4,0.0,8.4
10327,Nirmal,Khanpur,07-Apr-21,0.0,24.8,40.2,27.1,86.4,0.0,7.2
10328,Nirmal,Khanpur,08-Apr-21,0.0,24.3,40.2,29.7,81.1,0.0,6.7
10329,Nirmal,Khanpur,09-Apr-21,0.0,25.3,38.5,26.4,72.7,0.0,6.0
10330,Nirmal,Khanpur,10-Apr-21,0.0,23.7,36.3,44.2,86.0,0.0,10.0
10331,Nirmal,Khanpur,11-Apr-21,0.0,23.0,36.2,39.0,81.6,0.0,11.4
10332,Nirmal,Khanpur,12-Apr-21,0.2,21.7,32.8,44.7,90.0,0.0,3.3
10333,Nirmal,Khanpur,13-Apr-21,0.0,22.8,38.1,32.8,77.7,0.0,5.5
10334,Nirmal,Khanpur,14-Apr-21,0.0,23.7,38.1,31.3,78.9,0.0,12.5
10335,Nirmal,Khanpur,15-Apr-21,1.1,19.4,37.6,29.9,95.8,0.0,16.1
10336,Nirmal,Khanpur,16-Apr-21,0.0,22.3,36.7,29.9,80.4,0.0,6.2
10337,Nirmal,Khanpur,17-Apr-21,0.0,22.8,38.8,31.0,78.5,0.0,3.7
10338,Nirmal,Khanpur,18-Apr-21,0.0,22.7,39.9,26.5,76.8,0.0,4.4
10339,Nirmal,Khanpur,19-Apr-21,0.0,24.2,41.3,21.5,81.6,0.0,2.5
10340,Nirmal,Khanpur,20-Apr-21,0.0,24.8,40.9,23.5,68.8,0.0,1.8
10341,Nirmal,Khanpur,21-Apr-21,0.0,24.8,41.1,21.6,76.4,0.0,6.7
10342,Nirmal,Khanpur,22-Apr-21,0.0,22.6,39.8,32.1,84.7,0.0,7.4
10343,Nirmal,Khanpur,23-Apr-21,0.0,24.6,39.4,28.1,80.3,0.0,10.6
10344,Nirmal,Khanpur,24-Apr-21,0.0,23.1,39.7,26.8,83.8,0.0,3.6
10345,Nirmal,Khanpur,25-Apr-21,0.0,22.6,41.5,19.3,72.5,0.0,3.7
10346,Nirmal,Khanpur,26-Apr-21,0.0,26.2,41.6,19.1,70.1,0.0,5.8
10347,Nirmal,Khanpur,27-Apr-21,6.2,21.7,41.0,25.1,92.7,0.0,5.6
10348,Nirmal,Khanpur,28-Apr-21,0.0,23.7,40.6,22.9,74.8,0.0,3.7
10349,Nirmal,Khanpur,29-Apr-21,0.0,23.8,42.7,20.1,77.7,0.0,3.6
10350,Nirmal,Khanpur,30-Apr-21,0.0,23.9,42.6,16.9,72.5,0.0,4.1
10351,Nirmal,Kubeer,01-Apr-21,0.0,21.1,40.4,15.1,49.6,0.0,5.1
10352,Nirmal,Kubeer,02-Apr-21,0.0,22.2,39.6,15.7,54.5,6.6,11.6
10353,Nirmal,Kubeer,03-Apr-21,0.0,20.5,40.0,13.8,45.4,3.9,13.3
10354,Nirmal,Kubeer,04-Apr-21,0.0,22.6,40.7,14.0,61.3,0.0,8.3
10355,Nirmal,Kubeer,05-Apr-21,0.0,22.5,38.9,29.2,59.6,0.0,11.4
10356,Nirmal,Kubeer,06-Apr-21,0.0,21.6,39.0,20.1,72.6,0.0,7.6
10357,Nirmal,Kubeer,07-Apr-21,0.0,22.2,39.8,17.0,70.5,0.0,6.6
10358,Nirmal,Kubeer,08-Apr-21,0.0,23.1,40.4,23.6,61.0,0.0,9.3
10359,Nirmal,Kubeer,09-Apr-21,0.0,21.2,35.5,24.0,59.6,0.0,16.6
10360,Nirmal,Kubeer,10-Apr-21,0.0,22.6,38.2,19.7,72.7,0.0,5.2
10361,Nirmal,Kubeer,11-Apr-21,0.0,23.1,37.6,31.2,76.3,0.0,11.0
10362,Nirmal,Kubeer,12-Apr-21,0.0,19.7,34.9,39.2,72.6,0.0,10.8
10363,Nirmal,Kubeer,13-Apr-21,0.0,21.2,37.3,29.3,74.8,0.0,8.9
10364,Nirmal,Kubeer,14-Apr-21,4.0,22.5,37.4,32.9,68.8,0.0,10.2
10365,Nirmal,Kubeer,15-Apr-21,0.0,18.5,36.1,30.3,71.2,0.0,18.2
10366,Nirmal,Kubeer,16-Apr-21,0.0,19.7,36.4,27.3,65.1,0.0,7.1
10367,Nirmal,Kubeer,17-Apr-21,0.0,21.4,38.0,21.6,63.3,0.0,9.8
10368,Nirmal,Kubeer,18-Apr-21,0.0,21.5,38.7,21.0,62.4,0.0,9.9
10369,Nirmal,Kubeer,19-Apr-21,0.0,22.3,40.2,18.4,60.0,0.0,7.7
10370,Nirmal,Kubeer,20-Apr-21,0.0,24.5,39.6,19.0,44.8,0.0,10.1
10371,Nirmal,Kubeer,21-Apr-21,0.0,25.5,40.4,18.4,66.6,0.0,10.8
10372,Nirmal,Kubeer,22-Apr-21,0.0,21.5,39.2,22.3,62.4,0.0,6.9
10373,Nirmal,Kubeer,23-Apr-21,0.0,21.8,38.1,21.4,56.8,0.0,7.1
10374,Nirmal,Kubeer,24-Apr-21,0.0,20.2,37.5,21.4,60.5,0.0,7.9
10375,Nirmal,Kubeer,25-Apr-21,0.0,20.7,39.7,17.0,54.9,0.0,8.1
10376,Nirmal,Kubeer,26-Apr-21,0.0,27.7,41.5,17.2,45.6,0.0,17.7
10377,Nirmal,Kubeer,27-Apr-21,3.9,21.5,40.4,22.3,71.3,0.0,15.3
10378,Nirmal,Kubeer,28-Apr-21,0.0,24.2,39.2,20.3,56.8,0.0,8.9
10379,Nirmal,Kubeer,29-Apr-21,0.0,22.6,41.2,18.6,50.7,0.0,8.3
10380,Nirmal,Kubeer,30-Apr-21,0.0,23.3,40.9,19.9,56.3,1.6,14.0
10381,Nirmal,Kuntala,01-Apr-21,0.0,21.7,41.2,13.6,48.4,0.0,7.6
10382,Nirmal,Kuntala,02-Apr-21,0.0,20.8,40.3,13.2,47.6,0.0,13.4
10383,Nirmal,Kuntala,03-Apr-21,0.0,19.6,40.3,14.6,51.7,0.0,6.3
10384,Nirmal,Kuntala,04-Apr-21,0.0,20.1,40.6,14.0,60.6,0.0,12.3
10385,Nirmal,Kuntala,05-Apr-21,0.0,21.4,36.4,30.6,73.0,0.0,12.2
10386,Nirmal,Kuntala,06-Apr-21,0.0,22.7,39.1,25.8,78.5,0.0,13.9
10387,Nirmal,Kuntala,07-Apr-21,0.0,23.1,39.4,18.4,77.1,0.0,9.9
10388,Nirmal,Kuntala,08-Apr-21,0.0,24.7,38.4,28.7,63.1,0.0,12.8
10389,Nirmal,Kuntala,09-Apr-21,0.0,23.3,37.0,25.2,61.5,0.0,11.0
10390,Nirmal,Kuntala,10-Apr-21,0.0,23.3,35.5,31.7,77.9,0.0,8.1
10391,Nirmal,Kuntala,11-Apr-21,1.6,23.3,35.9,32.6,87.1,0.0,10.8
10392,Nirmal,Kuntala,12-Apr-21,0.0,21.0,34.8,37.9,79.0,0.0,9.1
10393,Nirmal,Kuntala,13-Apr-21,0.0,22.4,36.8,30.0,77.7,0.0,11.0
10394,Nirmal,Kuntala,14-Apr-21,0.9,24.1,37.1,30.0,70.7,0.0,8.1
10395,Nirmal,Kuntala,15-Apr-21,1.4,19.6,36.1,29.1,80.5,0.0,15.0
10396,Nirmal,Kuntala,16-Apr-21,0.0,22.0,35.2,28.5,67.6,0.0,13.1
10397,Nirmal,Kuntala,17-Apr-21,0.0,22.3,38.7,21.0,64.8,0.0,6.9
10398,Nirmal,Kuntala,18-Apr-21,0.0,22.1,37.7,27.3,64.9,0.0,9.3
10399,Nirmal,Kuntala,19-Apr-21,0.0,25.2,39.0,18.2,62.8,0.0,12.5
10400,Nirmal,Kuntala,20-Apr-21,0.0,23.8,40.4,17.3,50.3,0.0,5.4
10401,Nirmal,Kuntala,21-Apr-21,0.0,25.6,41.8,16.7,73.8,0.0,12.1
10402,Nirmal,Kuntala,22-Apr-21,0.0,23.9,38.7,20.7,66.3,0.0,9.6
10403,Nirmal,Kuntala,23-Apr-21,0.0,24.7,38.3,27.6,62.0,0.0,11.9
10404,Nirmal,Kuntala,24-Apr-21,0.0,23.3,37.8,23.0,58.3,0.0,3.9
10405,Nirmal,Kuntala,25-Apr-21,0.0,22.6,39.3,18.4,52.4,0.0,10.2
10406,Nirmal,Kuntala,26-Apr-21,0.0,27.1,40.2,19.0,48.7,0.0,10.2
10407,Nirmal,Kuntala,27-Apr-21,1.1,23.0,40.1,24.2,76.9,0.0,14.9
10408,Nirmal,Kuntala,28-Apr-21,0.0,24.5,39.1,20.8,71.6,0.0,9.2
10409,Nirmal,Kuntala,29-Apr-21,0.0,23.8,40.4,17.7,57.7,0.0,8.9
10410,Nirmal,Kuntala,30-Apr-21,0.0,23.2,40.9,18.7,68.0,0.0,12.4
10411,Nirmal,Laxmanchanda,01-Apr-21,0.0,21.6,40.6,18.8,76.3,0.0,8.1
10412,Nirmal,Laxmanchanda,02-Apr-21,0.0,20.5,39.6,21.0,74.8,0.0,14.8
10413,Nirmal,Laxmanchanda,03-Apr-21,0.0,20.7,40.6,16.7,76.9,0.0,7.2
10414,Nirmal,Laxmanchanda,04-Apr-21,0.0,21.0,41.7,19.6,81.0,0.0,4.0
10415,Nirmal,Laxmanchanda,05-Apr-21,0.0,22.7,36.7,45.0,86.6,0.0,6.8
10416,Nirmal,Laxmanchanda,06-Apr-21,0.0,21.7,37.8,41.6,90.0,0.0,8.1
10417,Nirmal,Laxmanchanda,07-Apr-21,0.0,22.7,40.4,26.8,86.2,0.0,5.7
10418,Nirmal,Laxmanchanda,08-Apr-21,0.0,23.8,40.1,29.8,81.8,0.0,7.1
10419,Nirmal,Laxmanchanda,09-Apr-21,0.0,22.6,36.5,34.7,81.0,0.0,12.7
10420,Nirmal,Laxmanchanda,10-Apr-21,0.0,24.2,36.9,35.9,85.9,0.0,7.8
10421,Nirmal,Laxmanchanda,11-Apr-21,0.0,23.9,36.9,33.2,83.3,0.0,9.4
10422,Nirmal,Laxmanchanda,12-Apr-21,0.0,20.7,35.3,40.5,86.5,0.0,4.0
10423,Nirmal,Laxmanchanda,13-Apr-21,0.0,21.2,36.4,37.1,83.1,0.0,12.7
10424,Nirmal,Laxmanchanda,14-Apr-21,0.0,22.7,37.8,35.4,81.5,0.0,22.0
10425,Nirmal,Laxmanchanda,15-Apr-21,2.7,19.3,37.5,29.7,87.8,0.0,26.2
10426,Nirmal,Laxmanchanda,16-Apr-21,0.0,20.5,37.1,29.9,80.7,0.0,8.4
10427,Nirmal,Laxmanchanda,17-Apr-21,0.0,20.7,37.5,31.9,81.9,0.0,9.7
10428,Nirmal,Laxmanchanda,18-Apr-21,0.0,21.8,39.5,28.6,83.7,0.0,6.7
10429,Nirmal,Laxmanchanda,19-Apr-21,0.0,23.4,40.4,22.2,79.6,0.0,5.9
10430,Nirmal,Laxmanchanda,20-Apr-21,0.0,22.7,42.0,19.2,76.2,0.0,7.5
10431,Nirmal,Laxmanchanda,21-Apr-21,0.0,24.1,39.9,24.7,80.0,0.0,6.6
10432,Nirmal,Laxmanchanda,22-Apr-21,0.0,21.7,38.3,34.0,82.1,0.0,9.6
10433,Nirmal,Laxmanchanda,23-Apr-21,0.0,22.9,39.2,25.9,81.2,0.0,7.7
10434,Nirmal,Laxmanchanda,24-Apr-21,0.0,22.6,39.5,28.2,78.4,0.0,6.4
10435,Nirmal,Laxmanchanda,25-Apr-21,0.0,20.9,41.4,17.7,74.4,0.0,5.6
10436,Nirmal,Laxmanchanda,26-Apr-21,0.0,25.3,42.0,16.7,71.3,0.0,8.2
10437,Nirmal,Laxmanchanda,27-Apr-21,13.4,20.9,40.4,24.8,82.8,0.0,29.1
10438,Nirmal,Laxmanchanda,28-Apr-21,0.0,23.7,39.7,23.6,77.9,0.0,12.7
10439,Nirmal,Laxmanchanda,29-Apr-21,0.0,23.4,41.1,18.9,76.4,0.0,10.8
10440,Nirmal,Laxmanchanda,30-Apr-21,0.0,22.6,41.7,22.2,79.6,0.0,9.2
10441,Nirmal,Lokeswaram,01-Apr-21,0.0,21.1,39.3,13.4,45.5,0.0,8.4
10442,Nirmal,Lokeswaram,02-Apr-21,0.0,22.3,38.4,18.1,45.1,0.0,13.8
10443,Nirmal,Lokeswaram,03-Apr-21,0.0,21.4,39.2,13.2,42.1,0.0,13.4
10444,Nirmal,Lokeswaram,04-Apr-21,0.0,21.4,38.8,14.9,54.3,0.0,11.3
10445,Nirmal,Lokeswaram,05-Apr-21,0.0,21.5,36.1,29.6,72.7,0.0,11.1
10446,Nirmal,Lokeswaram,06-Apr-21,0.0,23.0,36.7,29.2,82.8,0.0,10.2
10447,Nirmal,Lokeswaram,07-Apr-21,0.0,23.3,38.7,21.8,82.8,0.0,11.3
10448,Nirmal,Lokeswaram,08-Apr-21,0.0,24.1,37.3,21.0,75.7,0.0,28.5
10449,Nirmal,Lokeswaram,09-Apr-21,0.0,23.7,36.5,29.2,71.7,0.0,13.2
10450,Nirmal,Lokeswaram,10-Apr-21,0.0,24.2,35.7,30.3,85.0,0.0,13.5
10451,Nirmal,Lokeswaram,11-Apr-21,1.2,22.4,35.4,35.9,95.1,0.0,14.6
10452,Nirmal,Lokeswaram,12-Apr-21,0.0,22.2,34.1,44.2,88.6,0.0,9.6
10453,Nirmal,Lokeswaram,13-Apr-21,0.0,22.8,34.6,37.6,85.2,0.0,12.6
10454,Nirmal,Lokeswaram,14-Apr-21,0.0,23.7,35.9,36.9,79.4,0.0,13.4
10455,Nirmal,Lokeswaram,15-Apr-21,0.7,19.5,35.4,34.3,91.1,0.0,17.6
10456,Nirmal,Lokeswaram,16-Apr-21,0.0,21.9,33.8,34.3,85.2,0.0,11.3
10457,Nirmal,Lokeswaram,17-Apr-21,0.0,22.5,37.0,22.5,72.7,0.0,10.9
10458,Nirmal,Lokeswaram,18-Apr-21,0.0,23.0,36.5,26.6,80.8,0.0,10.5
10459,Nirmal,Lokeswaram,19-Apr-21,0.0,24.3,38.7,20.3,73.1,0.0,11.2
10460,Nirmal,Lokeswaram,20-Apr-21,0.0,25.4,40.3,18.4,53.8,0.0,10.1
10461,Nirmal,Lokeswaram,21-Apr-21,0.0,24.6,39.1,18.5,81.3,0.2,14.6
10462,Nirmal,Lokeswaram,22-Apr-21,0.0,22.7,38.4,23.4,78.4,0.0,9.5
10463,Nirmal,Lokeswaram,23-Apr-21,0.0,24.1,36.1,29.8,76.5,0.0,12.1
10464,Nirmal,Lokeswaram,24-Apr-21,0.0,23.7,36.7,29.9,71.2,0.0,12.7
10465,Nirmal,Lokeswaram,25-Apr-21,0.0,23.2,38.2,18.7,64.5,0.0,9.1
10466,Nirmal,Lokeswaram,26-Apr-21,0.0,27.3,39.2,19.5,57.9,0.0,11.2
10467,Nirmal,Lokeswaram,27-Apr-21,1.4,22.9,38.7,25.4,78.9,0.0,14.5
10468,Nirmal,Lokeswaram,28-Apr-21,0.0,25.4,38.4,20.8,55.8,0.0,11.8
10469,Nirmal,Lokeswaram,29-Apr-21,0.0,25.1,39.1,16.1,51.8,0.0,12.9
10470,Nirmal,Lokeswaram,30-Apr-21,0.0,25.3,39.9,20.5,63.0,0.0,11.3
10471,Nirmal,Mamda,01-Apr-21,0.0,21.5,39.2,18.8,74.2,0.0,15.4
10472,Nirmal,Mamda,02-Apr-21,0.0,21.3,39.3,24.1,70.3,0.0,17.5
10473,Nirmal,Mamda,03-Apr-21,0.0,19.4,39.6,21.9,76.9,0.0,12.0
10474,Nirmal,Mamda,04-Apr-21,0.0,19.9,40.3,16.8,76.4,0.0,13.5
10475,Nirmal,Mamda,05-Apr-21,0.0,23.2,37.5,41.3,86.2,0.0,8.7
10476,Nirmal,Mamda,06-Apr-21,0.0,21.7,39.3,40.2,92.2,0.0,10.6
10477,Nirmal,Mamda,07-Apr-21,0.0,23.3,39.9,30.9,86.1,0.0,12.4
10478,Nirmal,Mamda,08-Apr-21,0.0,24.4,39.6,30.7,79.6,0.0,11.3
10479,Nirmal,Mamda,09-Apr-21,0.0,22.6,37.6,33.4,74.9,0.0,18.1
10480,Nirmal,Mamda,10-Apr-21,0.0,24.1,37.4,36.7,84.8,0.0,11.6
10481,Nirmal,Mamda,11-Apr-21,0.0,23.5,37.0,33.3,85.1,0.0,11.2
10482,Nirmal,Mamda,12-Apr-21,0.0,20.7,34.6,41.1,88.5,0.0,10.4
10483,Nirmal,Mamda,13-Apr-21,0.0,21.2,37.1,38.0,78.8,0.0,10.5
10484,Nirmal,Mamda,14-Apr-21,2.0,22.7,37.7,33.3,83.5,0.0,13.9
10485,Nirmal,Mamda,15-Apr-21,1.5,19.3,37.0,31.6,91.8,0.0,21.7
10486,Nirmal,Mamda,16-Apr-21,0.0,20.5,36.5,36.0,79.1,0.0,12.2
10487,Nirmal,Mamda,17-Apr-21,0.0,20.7,37.6,33.0,77.1,0.0,14.0
10488,Nirmal,Mamda,18-Apr-21,1.3,21.8,39.6,29.6,81.8,0.0,16.7
10489,Nirmal,Mamda,19-Apr-21,0.0,23.4,41.5,23.4,80.6,0.0,15.2
10490,Nirmal,Mamda,20-Apr-21,0.0,23.8,42.1,23.3,67.3,0.0,13.4
10491,Nirmal,Mamda,21-Apr-21,0.0,24.1,39.9,24.9,78.4,0.0,10.2
10492,Nirmal,Mamda,22-Apr-21,0.0,21.7,38.3,34.4,83.3,0.0,11.4
10493,Nirmal,Mamda,23-Apr-21,0.0,24.1,39.0,25.5,80.5,0.0,9.3
10494,Nirmal,Mamda,24-Apr-21,0.0,23.1,39.0,26.0,78.2,0.0,10.9
10495,Nirmal,Mamda,25-Apr-21,0.0,22.7,41.4,20.2,71.4,0.0,13.4
10496,Nirmal,Mamda,26-Apr-21,0.0,26.0,41.6,21.1,70.4,0.0,15.5
10497,Nirmal,Mamda,27-Apr-21,10.6,21.4,40.7,24.3,96.2,0.0,13.0
10498,Nirmal,Mamda,28-Apr-21,0.0,24.3,39.4,25.0,73.9,0.0,15.4
10499,Nirmal,Mamda,29-Apr-21,0.0,24.1,41.5,23.1,72.8,0.0,12.7
10500,Nirmal,Mamda,30-Apr-21,0.3,23.4,41.9,22.1,79.3,0.0,15.2
10501,Nirmal,Mudhole,01-Apr-21,0.0,23.8,39.8,16.1,54.4,0.0,10.2
10502,Nirmal,Mudhole,02-Apr-21,0.0,23.5,39.3,18.1,48.3,0.0,14.9
10503,Nirmal,Mudhole,03-Apr-21,0.0,23.5,39.7,16.2,46.8,0.0,15.1
10504,Nirmal,Mudhole,04-Apr-21,0.0,24.0,39.6,16.3,53.9,0.0,11.7
10505,Nirmal,Mudhole,05-Apr-21,0.0,22.4,37.7,24.6,72.1,0.0,14.9
10506,Nirmal,Mudhole,06-Apr-21,0.0,23.6,39.2,34.0,79.1,0.0,13.1
10507,Nirmal,Mudhole,07-Apr-21,0.0,23.9,38.5,22.8,83.1,0.0,14.1
10508,Nirmal,Mudhole,08-Apr-21,0.0,24.8,39.9,26.6,78.0,0.0,25.7
10509,Nirmal,Mudhole,09-Apr-21,0.0,23.5,37.2,32.6,75.9,0.0,18.1
10510,Nirmal,Mudhole,10-Apr-21,0.0,24.2,36.8,29.8,79.3,0.0,8.9
10511,Nirmal,Mudhole,11-Apr-21,6.3,22.6,37.2,37.5,90.1,0.0,15.7
10512,Nirmal,Mudhole,12-Apr-21,0.8,22.8,34.1,48.4,90.1,0.0,13.1
10513,Nirmal,Mudhole,13-Apr-21,0.0,23.6,36.4,41.0,85.2,0.0,11.0
10514,Nirmal,Mudhole,14-Apr-21,2.1,23.7,36.9,36.1,83.1,0.0,16.3
10515,Nirmal,Mudhole,15-Apr-21,4.3,20.7,36.5,32.3,90.2,0.0,23.2
10516,Nirmal,Mudhole,16-Apr-21,0.0,22.1,34.9,37.0,82.8,0.0,10.0
10517,Nirmal,Mudhole,17-Apr-21,0.0,23.5,37.5,25.3,69.6,0.0,15.3
10518,Nirmal,Mudhole,18-Apr-21,0.2,23.1,37.4,26.3,76.0,0.0,13.1
10519,Nirmal,Mudhole,19-Apr-21,0.0,24.9,39.5,25.7,75.8,0.0,11.2
10520,Nirmal,Mudhole,20-Apr-21,0.0,24.9,39.7,19.3,54.3,0.0,10.2
10521,Nirmal,Mudhole,21-Apr-21,0.0,25.3,39.9,20.0,77.5,0.0,15.2
10522,Nirmal,Mudhole,22-Apr-21,0.0,23.9,39.1,24.2,76.4,0.0,14.5
10523,Nirmal,Mudhole,23-Apr-21,0.0,24.3,37.1,33.9,69.9,0.0,14.0
10524,Nirmal,Mudhole,24-Apr-21,0.0,23.8,37.2,24.4,69.6,0.0,12.7
10525,Nirmal,Mudhole,25-Apr-21,0.0,23.7,39.6,17.2,58.5,0.0,14.0
10526,Nirmal,Mudhole,26-Apr-21,0.0,27.4,39.6,20.8,56.9,0.0,13.2
10527,Nirmal,Mudhole,27-Apr-21,0.0,23.1,39.5,23.4,76.5,0.0,19.7
10528,Nirmal,Mudhole,28-Apr-21,0.0,25.7,38.8,19.6,55.3,0.0,15.3
10529,Nirmal,Mudhole,29-Apr-21,0.0,24.9,40.5,16.4,57.4,0.0,14.9
10530,Nirmal,Mudhole,30-Apr-21,0.0,25.6,40.4,17.8,58.0,0.0,10.5
10531,Nirmal,Narsapur_G,01-Apr-21,0.0,22.8,41.0,23.7,49.5,0.0,13.4
10532,Nirmal,Narsapur_G,02-Apr-21,0.0,23.3,38.6,26.2,46.2,0.0,17.9
10533,Nirmal,Narsapur_G,03-Apr-21,0.0,23.0,40.3,25.1,43.8,0.0,15.5
10534,Nirmal,Narsapur_G,04-Apr-21,0.0,23.7,41.0,26.9,56.5,0.0,7.5
10535,Nirmal,Narsapur_G,05-Apr-21,0.0,22.3,37.9,37.4,68.9,0.0,8.3
10536,Nirmal,Narsapur_G,06-Apr-21,0.0,25.0,39.1,36.4,73.0,0.0,8.8
10537,Nirmal,Narsapur_G,07-Apr-21,0.0,25.2,41.0,34.6,71.3,0.0,11.2
10538,Nirmal,Narsapur_G,08-Apr-21,0.0,26.4,40.2,39.4,60.4,0.0,6.1
10539,Nirmal,Narsapur_G,09-Apr-21,0.0,25.5,37.0,37.3,59.7,0.0,9.9
10540,Nirmal,Narsapur_G,10-Apr-21,0.0,25.7,37.1,37.9,69.0,0.0,11.5
10541,Nirmal,Narsapur_G,11-Apr-21,8.3,22.6,38.1,38.5,77.1,0.0,11.7
10542,Nirmal,Narsapur_G,12-Apr-21,0.0,22.8,34.0,46.0,90.4,0.0,8.1
10543,Nirmal,Narsapur_G,13-Apr-21,0.0,24.3,36.9,38.9,71.9,0.0,12.6
10544,Nirmal,Narsapur_G,14-Apr-21,0.0,24.1,39.0,42.9,71.7,0.0,14.3
10545,Nirmal,Narsapur_G,15-Apr-21,0.0,20.3,36.5,37.4,74.8,2.2,15.0
